id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8277745,江苏,本科批,历史,,XB88582,专业组20,江苏科技大学,E95E,"应用化学（与南京科技职业学院联合培养项目,在南京科技职业学院学习）","与南京科技职业学院联合培养项目,在南京科技职业学院学习",,,,,505,138641,,,,,,505,138641,,,,,,,,,本科,,,,,
8277746,江苏,本科批,历史,,XB88582,专业组18,江苏科技大学,6042,"材料成型及控制工程（与江苏海事职业技术学院联合培养项目,在江苏海事职业技术学院学习）","与江苏海事职业技术学院联合培养项目,在江苏海事职业技术学院学习",,,,,509,133496,,,,,,509,133496,,,,,,,,,本科,,,,,
8277747,江苏,本科批,历史,,XB88582,专业组11,江苏科技大学,70E2,"建筑学（与盐城工业职业技术学院联合培养项目,在盐城工业职业技术 学院学习）","与盐城工业职业技术学院联合培养项目,在盐城工业职业技术 学院学习",,,,,513,128299,,,,,,513,128299,,,,,,,,,本科,,,,,
8277748,江苏,本科批,历史,,XB88582,专业组10,江苏科技大学,B37B,"旅游管理（与无锡商业职业技术学院联合培养项目,在无锡商业职业技术学院学习）","与无锡商业职业技术学院联合培养项目,在无锡商业职业技术学院学习",,,,,517,122990,,,,,,517,122990,,,,,,,,,本科,,,,,
8277749,江苏,本科批,历史,,XB88582,专业组14,江苏科技大学,DA1E,给排水科学与工程（镇江校区）,镇江校区,,,,,539,94704,,,,,,539,94704,,,,,,,,,本科,,,,,
8277750,江苏,本科批,历史,,XB88582,专业组14,江苏科技大学,C981,建筑环境与能源应用工程（镇江校区）,镇江校区,,,,,539,94704,,,,,,539,94704,,,,,,,,,本科,,,,,
8277751,江苏,本科批,历史,,XB88582,专业组14,江苏科技大学,8253,工业设计（镇江校区）,镇江校区,,,,,540,93432,,,,,,540,93432,,,,,,,,,本科,,,,,
8277752,江苏,本科批,历史,,XB88582,专业组15,江苏科技大学,ABA4,食品科学与工程类（粮食工程、食品质量与安全、食品科学与工程）（镇江校区）,粮食工程、食品质量与安全、食品科学与工程; 镇江校区,,,,,540,93432,,,,,,540,93432,,,,,,,,,本科,,,,,
8277753,江苏,本科批,历史,,XB88582,专业组14,江苏科技大学,A6E8,土木工程（镇江校区）,镇江校区,,,,,540,93432,,,,,,540,93432,,,,,,,,,本科,,,,,
8277754,江苏,本科批,历史,,XB88582,专业组15,江苏科技大学,3861,生物技术（镇江校区）,镇江校区,,,,,541,92180,,,,,,541,92180,,,,,,,,,本科,,,,,
