id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8124521,重庆,本科提前批,物理,,X30BCE2,,华中科技大学,D3F9,船舶与海洋工程（国家专项）,国家专项,,,,,635,4625,,,,,,635,4625,,,,,,,,,本科,,,,,
8124522,重庆,本科批,物理,,X30BCE2,,华中科技大学,32C5,船舶与海洋工程（民族班）,民族班,,,,,636,4417,,,,,,636,4417,,,,,,,,,本科,,,,,
8124523,重庆,本科提前批,物理,,X30BCE2,,华中科技大学,D08C,环境科学与工程类（国家专项）,国家专项,,,,,637,4248,,,,,,637,4248,,,,,,,,,本科,,,,,
8124524,重庆,本科批,物理,,X30BCE2,,华中科技大学,C19A,预防医学（启明实验班）,启明实验班,,,,,638,4079,,,,,,638,4079,,,,,,,,,本科,,,,,
8124525,重庆,本科提前批,物理,,X30BCE2,,华中科技大学,3EF3,水利水电工程（国家专项）,国家专项,,,,,646,2970,,,,,,646,2970,,,,,,,,,本科,,,,,
8124526,重庆,本科提前批,物理,,X30BCE2,,华中科技大学,8052,材料类（国家专项）,国家专项,,,,,651,2365,,,,,,651,2365,,,,,,,,,本科,,,,,
8124527,重庆,本科批,物理,,X30BCE2,,华中科技大学,D035,生物科学类,,,,,,657,1747,,,,,,657,1747,,,,,,,,,本科,,,,,
8124528,重庆,本科批,物理,,X30BCE2,,华中科技大学,440B,药学（启明实验班）,启明实验班,,,,,658,1664,,,,,,658,1664,,,,,,,,,本科,,,,,
8124529,重庆,本科批,物理,,X30BCE2,,华中科技大学,2426,材料类,,,,,,658,1664,,,,,,658,1664,,,,,,,,,本科,,,,,
8124530,重庆,本科批,物理,,X30BCE2,,华中科技大学,97D0,临床医学,,,,,,658,1664,,,,,,658,1664,,,,,,,,,本科,,,,,
8124531,重庆,本科批,物理,,X30BCE2,,华中科技大学,6954,化学类,,,,,,660,1489,,,,,,660,1489,,,,,,,,,本科,,,,,
8124532,重庆,本科批,物理,,X30BCE2,,华中科技大学,D2FD,航空航天类,,,,,,660,1489,,,,,,660,1489,,,,,,,,,本科,,,,,
8124533,重庆,本科批,物理,,X30BCE2,,华中科技大学,D146,能源动力类,,,,,,661,1401,,,,,,661,1401,,,,,,,,,本科,,,,,
8124534,重庆,本科批,物理,,X30BCE2,,华中科技大学,BBEE,生物医学工程类,,,,,,662,1319,,,,,,662,1319,,,,,,,,,本科,,,,,
8124535,重庆,本科批,物理,,X30BCE2,,华中科技大学,5669,数学类,,,,,,662,1319,,,,,,662,1319,,,,,,,,,本科,,,,,
