id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8000283,贵州,本科批,物理,,X4B1FD0,,井冈山大学,BD22,智慧建筑与建造（外语语种要求：不限）,外语语种要求：不限,,,,,475,72080,,,,,,475,72080,,,,,,,,,本科,,,,,
8000284,贵州,本科批,物理,,X4B1FD0,,井冈山大学,27A3,环境工程（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,475,72221,,,,,,475,72221,,,,,,,,,本科,,,,,
8000285,贵州,本科批,物理,,X4B1FD0,,井冈山大学,CCA4,康复治疗学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,477,70490,,,,,,477,70490,,,,,,,,,本科,,,,,
8000286,贵州,本科批,物理,,X4B1FD0,,井冈山大学,A2E9,预防医学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,485,63925,,,,,,485,63925,,,,,,,,,本科,,,,,
8000287,贵州,本科批,物理,,X4B1FD0,,井冈山大学,30C6,药学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,488,60998,,,,,,488,60998,,,,,,,,,本科,,,,,
8000288,贵州,本科批,物理,,X4B1FD0,,井冈山大学,A816,化学工程与工艺（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,489,60293,,,,,,489,60293,,,,,,,,,本科,,,,,
8000289,贵州,本科批,物理,,X4B1FD0,,井冈山大学,CF78,新闻学（外语语种要求：不限）,外语语种要求：不限,,,,,489,60723,,,,,,489,60723,,,,,,,,,本科,,,,,
8000290,贵州,本科批,物理,,X4B1FD0,,井冈山大学,23B5,生物科学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,490,60008,,,,,,490,60008,,,,,,,,,本科,,,,,
8000291,贵州,本科批,物理,,X4B1FD0,,井冈山大学,8AB4,应用心理学（外语语种要求：不限）,外语语种要求：不限,,,,,491,58690,,,,,,491,58690,,,,,,,,,本科,,,,,
8000292,贵州,本科批,物理,,X4B1FD0,,井冈山大学,0980,会计学（中英学分互认）（与英国切斯特大学2+2/3+1双学位联合培养（学生自愿出国，不出国仅获中方学位）；四年均须向中方大学缴纳学费，赴外期间须向外方大学缴纳学费。具体查阅学校官网的招生简章。建议英语语种学生填报）（外语语种要求：不限）,中英学分互认; 与英国切斯特大学2+2/3+1双学位联合培养（学生自愿出国，不出国仅获中方学位; 外语语种要求：不限,,,,,494,56374,,,,,,494,56374,,,,,,,,,本科,,,,,
