id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8001282,广西,本科批,历史,,X4B1FD0,专业组102,井冈山大学,927B,法学,,,,,,488,64496,,,,,,488,64496,,,,,,,,,本科,,,,,
8001283,广西,本科批,历史,,X4B1FD0,专业组103,井冈山大学,4ECE,土木工程,,,,,,488,64496,,,,,,488,64496,,,,,,,,,本科,,,,,
8001284,广西,本科批,历史,,X4B1FD0,专业组103,井冈山大学,FEF6,材料成型及控制工程,,,,,,490,63052,,,,,,490,63052,,,,,,,,,本科,,,,,
8001285,广西,本科批,历史,,X4B1FD0,专业组103,井冈山大学,78FF,机械设计制造及其自动化,,,,,,492,61625,,,,,,492,61625,,,,,,,,,本科,,,,,
8001676,广西,本科批,物理,,XDA307D,专业组101,中原工学院,41A5,建筑学（在龙湖校区办学，人校后需加试徒手画）,在龙湖校区办学，人校后需加试徒手画,,,,,408,129134,,,,,,408,129134,,,,,,,,,本科,,,,,
8001677,广西,本科批,物理,,XDA307D,专业组101,中原工学院,D363,知识产权（在龙湖校区办学）,在龙湖校区办学,,,,,423,115850,,,,,,423,115850,,,,,,,,,本科,,,,,
8001678,广西,本科批,物理,,XDA307D,专业组103,中原工学院,6234,服装设计与工程（在龙湖校区办学）,在龙湖校区办学,,,,,425,114166,,,,,,425,114166,,,,,,,,,本科,,,,,
8001679,广西,本科批,物理,,XDA307D,专业组104,中原工学院,660D,工程造价（在龙湖校区办学）,在龙湖校区办学,,,,,430,109827,,,,,,430,109827,,,,,,,,,本科,,,,,
8001680,广西,本科批,物理,,XDA307D,专业组102,中原工学院,E147,土木类（在龙湖校区办学，包含专业：土木工程、城市地下空间工程）,在龙湖校区办学，包含专业：土木工程、城市地下空间工程,,,,,439,102186,,,,,,439,102186,,,,,,,,,本科,,,,,
8001681,广西,本科批,物理,,XDA307D,专业组102,中原工学院,9A7C,建筑环境与能源应用工程（在龙湖校区办学）,在龙湖校区办学,,,,,440,101333,,,,,,440,101333,,,,,,,,,本科,,,,,
